address,value_zubrin,last_height
MDRc6ZiHTA2S8BY7dk74LoHhU83H47itb2,33100000,843088
MSWnYXcUz3UvrhnWJWz2PTqinVPkRQvU9x,70000000,823861
MVnpgaxpBatPHhHHB2AixVTREMNV39KP4z,32200000,822456
MKQgkfDhSrNN7B9KFJjxfMciUA3g5w22pD,33000000,822997
M9NDoNLCQRegap7nLLzELEHnDXWpQmbfst,23000000,844566
MSKjyYk2gnsb1TpWwDWdvjVQsGMxmkbTsc,132100000,775333
MHJHJHfJNoZ1hQ5H6pCp6CbKnrWGyKj2Bb,33200000,881409
MPCNyd3D3Hw3YZBULHvDanECprWoBNzT2a,20000000,823008
M97NDPAuJb3Eg2KcXpwsFbkzCCRsNVNLkC,42000000,822933
MBtEwWfMwf3ovSc3YdG6VdChD2tqRMyLFs,4648851000,1737041
MWVJS53F6ciWTHoySrbwrqfLW1UkSq5cUF,1000000,835675
MAvDYEVjSjKuxWrYy9S1JGX93aNvRYcwLw,1000000,844566
M8DSVsFyhDCajmHNh73faX8juqwLbFyAzV,418954991838,1659182
MJREawZLaXwS878w43fRS46BQntpNXzVxS,1045000000,370623
MEHDPyBj2S3sRMidgZjSSm8yHTafnKgrUQ,42000000,820792
MWkbAVRjNkb2nSzkAKwStPoQvNVuCMTBND,222228866,90720
MF1EX2DWEeGBJLssqir4UZ88e1JHd6LMV8,11000000,822465
MHkLKFNyAJyTpZQ9qsVQdcNbN9goVgtTfw,1000000,838077
MGf5DWRUaLotgcfzXg18fXszds6fvzd4ep,79836232005,76336
MH7v8NtKypYuBeDdXRmqhmwCoqYPhLsNRg,21200000,779610
MJY33Rb6dhrFqD3AKBStT3jLe3Q54XEYJZ,23750000,1271334
MVMt5hW686fZdhpQNv69MzdSResPRS5Kg1,2000000,843070
MHPmQJerhmoXb9jpxvSjuvfjQYtrx2EuPL,207135806047,1529218
MSD9hF6M4fs2pA9ztw9K738uQ5UVFWroC8,965157128049,748868
MBgh1JwR25PUXeebUNFCCQ9PBQ8kMKphvK,1000304,958823
MH4VYmhvFN5qw5by5NRK3yxhTm113Sg9AF,1006980,1605394
M85UeEo8cLxx5tNmBnbJTkLPu5FYiFbJ3F,794640915829,50280
MK1pBWop1yngED33jdy4gc6eGeJVWLSr9V,41100000,875312
MFVsDM8Za1AnhMjEmghNYpoRwGE5fMbrqc,998000000,122716
MRE8Jmw157VuFkGX4dKnMYNEMvWJj859DB,1000000,842738
MK6BcMScs9unER4L3Ai4HoEPrhTcp6stY6,173100000,901666
M9cbtLR3kNrdXjTW6N322E3UXKatgvmdWH,32000000,853502
MGdsipMDAEfyNkWNvEQvBDdjdBZnjQ2NaC,54000000,850088
M87rACg614NMwaSN9THWb32a3XQMJFJz4Y,33000000,836683
MLCvdWXm8nrq2Tq2ec2QZE41ZpiFDFF7xJ,2000000,835675
MPRrU8ek2zKtmVj6pSUT7nnFYBVp4LuTp1,2475000000,1545823
MPaiSTkqwVKRuLTgrjWyaMEdeXve1rrB6T,1269764438121,34009
MVRTZRFXHEY2uxAupgk62WnaLLfoNiMXAh,1000000,10519
MFTk4AWKJh6b22sTFAC2AnjxCTceZdcbH3,62000000,844566
MLgShmenfpLe24LzG2LjQ2v2Ju3xszYpS1,53000000,738223
M7uMAaJSn4s4nJRHifSekEVe4YnHafe4BW,100000000,97203
MBFcJr9VpzfiRHH55E6g3CX2F1xfePrBZm,273804745254,902374
MDJWfUP22ARfXRwegpprhEi9HXacWede7Q,14000000,852396
M9Kv3FxzkniqAcZBZFHdd7YbFoQy9SrQSV,1000000000,1347919
MHoTZ8kZDs1Gg1nb5fvHsF1wtHYBKcYp2b,1000000,838867
MF7T7JAXwRVeZ5Yq85BF99KiCD6NdYeWzC,1000000,11709
MU5v91cm58mew9Ba55KV3FdAUyxhYFuvy3,53200000,556750
MSZxfCQ1LJwLgJGcy2i5tjNg7UZ5BZfhyG,53200000,12185
MUvaKryvW5KsSnYGZ4owgckbsBSVWrb68U,900000000,818614
MQvhHPBHw1UDn7ozLHMFxQM2zxN6wnqowr,1421833022,272022
MX5Q6hDVF42esqY31QpzKsqF53b799HTt1,31400000,842973
MRNVFMg249uGAxMmVj8YTxXfskp2CxTgJK,31000000,822360
ME2AwhZ5ADNRMkKKSUuJagbvMXMeGoF8ki,42400000,775333
MUqHv9tmDHDT3FXR66mhd6TaABTGScdmr1,1000000,843047
MBCWR4e9AyonxyW2CpjDg2Ebp9wkqJN3pv,22300000,829372
MLtiQX1wJ9NMYYzNKcQptqVtZnUnWnV6WA,32200000,869019
MHJk59YaFnCEjb7YmKKFWSWh2fvtzEUSQ7,31000000,766492
MKcDwDc1nSaYq6CsT7WzgSdmBQSeQLcrjW,20000000,818926
MUTHdvQ2t4dfm4SbCnNfFFeM1ptg3z7XkV,33300000,822456
MTy4U3jLYQshGcexyE7mhCtKX4y2HfGsSB,44100000,876642
MBb3hbMBJj8s1tH6FXcThmcAFgPmHWBbcm,23878903411,32004
MC3xkTu67GaWaTogs1LiyZndDcbNBvCh4h,2000000,843803
MN1mvZzKJ9xauZ53PbjjQcwGAhbo5awBHY,31000000,824032
MWhydBuwaPcsc1wb59D3hzGHTZ4XqaAFZm,4715937,1761729
MPPehVZ1vUPnkJa8LBKJbtM3u4roXDLB9U,10000000000,1576735
MG5NyU4hwinzXawstoU9vVgzoMwhJbAGo3,1000000,840032
MP8fy4SNRwPskoaFLBLgogWSwCezqXu8p8,2000000,843020
MSWqbRsmf5W2EgVSWvGyyW3bhr6DbjNTwX,43100000,823367
M8EmL81nFufrnkhK729LnvgZbEu1tPgjCm,10000000,352718
MVXBsQze1T1Hb4LX6zqWWkejs2iNyRtkoA,1000000,839184
MVeVeW6U1GdwTV8XpwoGsVieiEvEzhWzLU,23000000,856256
MPtXZKy46gcGkHbJx33LarGGefXGAXYs1f,1000000,840265
MEqdhcfdzhmAMAmrTibGrCxVzPCCoxigZo,36000000,854201
MCmacU5PL7KXzxsZBtzxsupvHTidGvhZKg,1000000,840253
MLGpCYcPnVvi12CZ9NpjyowFCLoR7ZVUDB,62000000,823355
MT2rswd1Fkyj66iudZPWDNQsMobKYFr7a9,1970147573,146645
MNBC46r8XN9Zwkx51GuoZVRKzP1SfdXn4Z,5989000000,74371
MS1Hn3q3Kz5pNDREE63SyFkiFHfa3yvuGM,43000000,822933
MEYyv4FoLNtNMgQoQ8yYNBEfD4vmaSSdFW,1000000,839211
M9EJxVw1eNS4WUVSKW77S2SbaRaAXgwfdr,23200000,767495
M8UiWwB3qB43ocAfwB5g5VAz9HnnisfpW2,96604679,1388292
MJE5P2Ep5UQTUUcStwSYvczLJmsxPRirrt,52200000,821892
MF8boGXeJ4yX8nLkVYqT4vUZE23S4ZkFBn,32000000,819732
MCrEVfdo24i3EVMsM7jkuP9HnVGNcqkud3,500000000,1543128
MMeu84QD1PjN8jNJ3YqDJ4yxzTvpXmH6Ko,43100000,613114
MJmB4H5ioVvphqRKbCppXRcv55W93B1cye,30100000,822918
MGNJb95zXXAdccqhweh5RUvK55i2YcANEH,10000000,1733695
MPjQFmzFeKodgv34zaKkJZukgymYd2m7B8,21000000,822494
MWRGooDdiGDx5kjBQXbxPobeBZSwAoS4pH,11000000,846072
MT3YWetpA7fR7VUhFesDvfHcV7aC7swwLG,32000000,822953
ML8tQfpXwnRcPM9Eib7RGVic5iDSmLJBUV,41200000,822403
MF6fNwpAXnHY3nKhc5rY5X1h6vqsxKzKic,625000000,1352044
MQvnjVH4NmiSLMWQqx3rUn64UDZsvvQub2,70400000,869019
MBCvbHuonuELRZgqCX4EgszEdA9iSDbvTH,1454520260,383490
MBSPh2ZPApv1uVrDhTG6wYe1568adK8PF7,10000000,822404
MUofc3E4WRm6MxEYJNDTB2ETsuhe7Urh8D,100000000,93084
MRs76YxCS8YFa3KYTYXTUmfchASCt3NGdU,1000000,11136
MMeMhVWoekaKdCDvkQn4EHvjA9SJNrzQog,131100000,745651
MWQLvFTF9vLRnTLHmzBizqpZEJvLG4tL7G,100000000,97226
MMipLPjtbnpVMa7o59PKcsNyxDWMqYrSmx,2000000,846207
MMCC7tpgD7cvhMAKyF8VGkNLYVhSFTV7d6,14100000,822411
MHya8xVRyJfDuxjx8xrc8bddvLEYEHB9sq,61300000,868328
MKN8xJRVhqgqMJVbRnVzZg1vdfT1VaSVi2,22400000,872296
MVKBRgg285Pp4scDd5X18qXWsndJyXESZL,33200000,867818
M91ZazgmgCNMgqvu7KyyMzYutL1WnimgWF,21000000,824375
MEHbKprsn5MB1gAPnNjQJBWpXpr16zEgPb,936599074,904581
MGZTdiXAF35AdcbeRAwVDZBvz7cfv4Aqsv,1904461,111832
MTNpaPsQrBs4rfjWcunr1CBp9ktp7yUgH7,21000000,847763
MJdt7ZTD2i6b9gLKoYUBEWv8GNFTxqVwzv,22100000,895679
MCXcT4YrgSLkpsoJBRkXqoHoWbqbdqswYD,64300000,895011
MSwHk79CziaQ5FPnoMbeeceHwmZ9xJrn7h,41200000,827699
MQV55igSuFHmNLPqpqWhwFUbpdkRstCH3c,1000000,11213
MWNnkt9tF1c8zGhrtmLBXQpDaPTy1jDfno,800000000,61160
MBgo4Y2tDNTn9Zhch1KuyPPswyEisv6kuo,21400000,789792
MNHxWyyz8ft9CRHt3jRMPnujdQxjqkBnvG,100000,866348
MV8aFepg2Ud4DWhCFKs9Z6UkpsGkcUrzps,36610000,1002182
MKkPMbhS4sYYHKqvLs5fFdtH7Sb821NRki,42100000,853002
MU8SmAMjiMteg61LfCNcd1HcMzEuq5FPte,43100000,821940
M9gfeJS2opAjsH2B9bKcB23mPKasWeQVj7,1000000,841064
MWPFbGwtzQ5sHBfCcvJvcaZmCmCVvZoy77,1100000,11778
MSP17JyPTfYrFyJ3LFsezQLhfsVAXApaPS,2000000,833897
MMYQp3N5uMvqK5fks9RKYfvzkx17LqawHn,51000000,655042
MG6dzhFD12DfwC2rGahbbzoALyvFT2Uqni,39318467845,66550
M9bqCt1pAL4docTPLcvZRhUEHvxsp2xokH,43300000,876970
MNFgdqPeANRn4evktm7K42SPDePPgxSxxe,32000000,823485
MWCV6bR6DoRpoLMNp2UVqro9ywTjV1B5t7,32200000,823356
MGxy98sCLFAgdwvTnuPt2NRpi6NH52iqDd,1000000,841425
MNpshNpSnA9aQcY617V69fBTRPdb73qiRj,52100000,864541
MHaxNd6HDF6dgnZ56SMgYRsjozd2EjBGxM,2000000,843096
MW6aTnmmEpcon9DLhpekRvcf8vtpXWBUDd,1000019,938146
ME2ssmF9oqYf383ga4VpWweRgUi5WgvXQc,10000000,821348
MN2JqqKThYGbUyP8jGxxmRGdy6f1FmfZEZ,33300000,875312
MAeK2SSya9CifL1eNZrLKHthAR9sgEsriM,43000000,797711
MTXnCGxwVrPzBZAnkMn6whDWdp75m6C2QS,300000000,1545834
MHRhHbrHnsJFw2qEGqXsWT2EynSk6CMVCp,85000000,209944
MS1EL5N6RZeJnMz3tFNHVzrbsTLiWcGMSd,56534591746,94084
MTsNZXi1qDypaWtJyfGn5LgC5Feercd4pp,31200000,860465
MGhF7vxLDBnDW2DoUZ5YiwTeVFauGuUqGn,1000000,843803
MD7w2NzvjrkBvHs2jo7fhHGnuVFz4QAWwF,51200000,753451
MV6kKkB5xyKwzchKLuBwLASd7QePFznYcU,42300000,822363
MRFkzoaMoiqAdHGncH7nTyvofX1CHBohyp,61000000,746270
MFZoiRXeHJUXGPQCjoEYnEivQtfXUsMm9W,23100000,853502
MWL8cD7MAxeCMmdouoR3LLwZMf9YUEWB4S,1000000,841064
MTmRoc7xdqVyiJ1qXpcDJUmKjZc29BZ8r1,21000000,848130
MWyGnJFxgNnyjyc26N63rhazwjRbMo5vXT,31000000,822404
MVaKwPH5q7rQXAhjE2NPFBkPCLvGATbZub,1000000,10310
MHZhLhaqGbnZcPNs4vkphiWyjoUnvDD7pc,500000,876970
MSKR33BKvjjkXXjrhqXYbuWRQWbg8rtxcv,37156261,76085
MGtcdyKjiLbj7MCMsf3dmjTQMfbo471A9g,115000000,1350268
MR9HJWCpgWqCF172m2B6jUiBvMVaS4QfHD,419200000000,962150
MJWwTg96WG9VLCeuzgyZnsgurK7k1oaQHy,14000000,837217
ME5RpBmR1ZhC3NNeKKwuGUxdQwmE2HjQBC,1493261,522883
MUFJZ5yWVrnfdq8NoqKBTy8msttJVMW7tK,31000000,822425
MHJPRde8dTQFeQyrvGjwBZfDMgnfF2oaSy,56588481,94858
MCEYETpiT59jqdUxA9MgaCK2ZpqNVqF4Uy,1240000,1740067
MFkr5jygkPgqqwshXYKSgfjaR38P4CaSe3,2000000,835548
MCRywFtUfH4YDsDdfjeb8KDkRxdwHReoiS,20000000,822396
MEPsTiMPE1mmj17S9hfSuRyJAE6pbFyAe3,31200000,831394
MQqoavTECRprUDDTYTbvrKSZfF3qnxZ4F1,9600000,860465
MEaVeDcDcaAUKxwxcvJ195FqPBKfyWjTyY,13000000,841424
MQKPDJhykoj9ZDiUupSgP2FWpGUsL2vU2w,10000000,361437
MAkvokBj4cL9MkHPZXEq4TFdUgGCgovCJi,5000000000,115327
MH2eBY113E7KJ8ZdEJGeDg3Ne8R2d9rqci,62000000,822976
MPHhhHpvDsipsbCcDt5BbC12TWakXCH8Ci,10000000,822475
MKNdKa3sEnHieg9EpWij2UYWPdHB6biiL2,59948312,153101
MQeUU94JdTRT5kz4mphBVr3wNz1hMXwydG,42480642633,344576
ME4NThcYoGrCi1CyuhXxzCKt4sAuy2XUfE,200000,878427
MLTZd7NPHt48icH2X5EnXcgeVJqfiTaViB,21100000,870394
MDPpTTWdgnJ8tBcyn68FkSMAiXdi5rnnSi,32300000,843096
MMofGGAEcytniDxri2nkfRTviUwvvabHNu,24300000,822472
MUaxVZWZi9AdfLy7FFztfLcatRE58fvjNx,1000000,843803
MGQGMGgUgoq1srwhMRnqYZVFZCXMshRfGz,10000000,822493
MHFEStFQF9zC97ZJdwkhWXSCu9mVKQGrhS,51100000,828015
MGVuKf5q72hZF6eU57jMAK1FQcR8TJLnav,1000000,841423
MCMhEdzVKJPyuAHoimj2XoHkmBMBbowaTr,274680075,1736341
MTAvLj5aFJUJFNmerKihLec23cuwKha6DD,1000000,838867
MPs5WRPkULKZmAChCEHmWCJeWzHNpsQFKD,200000000,84979
MKDXMZBchANHkcHR2psst7cig3dRhC8uwE,1000000,846195
MR89RDiqHw8YRmESpQ8zaQjENtJtSAq3r9,1000054,972061
MNHXhved6KmmWdppUSAzjFReKNbE5rq8dk,11150000,1479480
ME318jNn26GngufMjGS8LjGUwDcKJfjEDe,42000000,784848
MBWyCmeBkxCPSY1WUgZbnbESGmMKXz3Ygq,1221605,86677
MSwTKobekm29vXJyF6oSzqcNLvym9GyQFi,22000000,852640
MUmXL7FjxUMbJSNF5LoLjnzEpeGC6HptGn,41100000,822417
MN2b1X8VBgRzGbJ1QUTLrQXAG2jhy2AWqw,2000000,835548
MBv48QLqgiKCJ7Cv9a2NfqX6ehUuTkFXNV,2000000,835821
MGoz6mhvtG6d81BLzzJGDSyaejK3vYym52,30000000,824904
M88a53264bcci6KG2vJg44Aw9aydpugDhk,117208737461,1663964
MUN2jaTPNnp9PerELSr1iuRsBzE8drnman,53570877,189449
MBP9RFRJVzBKn3RKU7suys7NkVwbzXa9SV,143100000,853502
MFcFLQiSSPnBKmYsUp3Liu4u751Jxf9Csq,11000000,822929
MRjbYUEA98MKyfxvqVRqhKEGQiQWVuQPGQ,13100000,822349
MJjCfixKZ5oxHb4TJi2oSa8ZbsC8Jtor9P,34100000,840253
MNphEBx9ALJdMbPCTVVrLqBxzybHPVemdU,3034025203,94756
METyTyUmk8jUPcywfNMKNfP8noGxFAPHNg,132000000,821924
MCNy15owHR7Hu45oQbPXySpE8ednHGSdup,51100000,758476
MXELgLAvxBhaCQ9Pj18wwi9QEczUGonZef,600000000,1565280
MNoTkpSXaZ1yvr89RhWaAPH4EgTKZaK182,214049859330,146644
MC8VuukkqC4CwYptn1dzcHnuk9jMriRHSa,605000000,352690
MNngYAK9GrLv6VFwJT4L2bsVmTiuzQE13E,23400000,851766
MHzcKUH2tHfGKr6kCbs6krxzTwqVFnTVRu,14300000,843007
MAKQbJevZEVGVhmFXWHZ7x5ZFsyQUVX9dD,82100000,766492
MCKDz6RB4okZmuZjnGUin7a2ya1fK85Vam,2000000,836972
MMegLHiQNKfDpmnAYj64oAtC6aXvjhF7nw,4204900000000,1592745
MDAhJZWBEZtsAnSZB9Y3qqbYyoFwv2orcq,1000000,841423
MWke92mGyTV6YyPEMBX5zukCRQ4MSZi8kh,44000000,843305
MAF5XoP3vuoqyns7unDdRcnhMzhC5FwgyU,1100000,9404
MLdAxb2qzrnqYpSHMsjTZHfrf8gVgpmsrq,30000000,822372
MC4d64tc46n7LYAvAQRVqwVjjxxaz9JxG8,11000000,823784
MJehC98eitfDQUvunXvaqZZqL6TDQiUWFL,1002011,962479
MVUH6jPuWkM6i2gfxCkN8js57pZV2Bu6uY,1150000,1471156
MQcneA8t9xSd6Yit83hAoyLfeidApyasFx,22100000,824373
MEtcPhhweFCcmwqhSC5L6smQnqAx7dgfwU,51100000,872296
MRZboPpptvVzEsZmcTieFhAaStXjyy6yHU,5625000,1187885
MSivzwbzjekkEiKhrYDas5NQFr42VB7EjY,42200000,823386
MRUzzv5pPvdkmLQn4wwPARVqWu9d1cBoLi,31000000,847851
M8Ct3NKKne7VfMoCcgHFdpdFLoG68pczFL,31000000,839782
MB8nKBNR4jtPf8iCEEjeNLEb2wq72EDaBp,1000743,868657
MUXaBuYWPZiEnncEfwvcQGD9gMXYLmvXf6,122300000,843305
MTV2taG57qpD4Gw9CnmpgRMebxsojLyXZQ,34158937,14143
MF7yzsRMD4qyrUv1i8Ft6NfCfE3dmAsHmw,31100000,822493
M7w79RaGsfn32uNQrZ5B7tg1tA86GjtVtp,32200000,872296
MCsM69vJLcLcRsgVHV4CvPGSriDQ8ta6YG,1000000,843803
MGMWcyVxwso6vqgP5EZ6MWF7KcEWGBvAoS,31100000,841954
MTZPqyDCzXQyH1BGNTcEXMwUrBBMSmc2pj,41000000,822425
M84dfgvkSDPQywUs6LFMNKx73qyfz1h1Ku,63100000,824336
MFFPdgpD35Xp3GJeWJ6pm28qZztnhUpwdY,51100000,755708
MX4U73xEw4QV1JFKEdk5vhKyEEnAbgSpFP,2000000,833533
MSmhMXebqHvDDyWjEyAHEGxcuwm8Xed3j3,2000000,833533
MMMNvxdZmacJFLi4zZ8QgvjSbu4HbojvQs,61300000,822454
MPb44S76ei5FDBmrCkBieL3iEdv9vseyF6,53200000,822991
MJSxsjjx1rwPFQbUFuALSiJQHK75yD2ZtN,100000000,97055
MS3hRmgWQdCRvqoDpABKdsu9SJFPQhX4bn,5448284229385,1171474
MKp2vUWHxndL3TCaqa1Cyu8SYGPR9R7P2a,63200000,710968
MA5XGwqNLjKuKu3QyEqLJYbdxypTKoieq9,11000000,836711
MJDMxXE9w44fcyW9GJgd16oQdrXGuisDYD,21000000,847851
MRMoT6iJoaVuAALRPdBpyUwJpxqK9KWhhc,32200000,846268
MXAoga99hhdF5ac3veNfvqHy3vDo1yJhKf,2000000,833533
MDgVxe5Pgi9JxA28FeFcckxiE3GV9kchJK,41000000,823385
MUuoRDqo9ouEswX1eiAj3ug4C2Cf12H4Un,66000000,820792
MNVWAsXb64g7pL9tJZztYWx7LrRTHoZs2X,3000000,858832
M8Jw7PUSJSrxrMzU3RNuGKJJgyTxdrsGAT,197345997,286163
MR58MVYWoqHZoz2iB4VLaEeH5cH9Ltz5Pi,50000000000,125895
MHcMAShgUyzxZNkrSh8vUAaBQPNKDavABs,32200000,824339
MVohexV1WGcbuSLhrpsxZV3BMf1Gk1kPjZ,1000000,838077
MRbYxEfZWSeKFufjoLm9oEMamfgWqDvsPT,1000000,841064
MWhSrEbjvcJMNcY4jv4kLcp4EQ2cJjtR4U,40300000,876970
MPckuVt7QY9hALb88ChMLueMptrsHBrsyH,13100000,863018
MTee75m5GJa2wEHzV3WrjmhxPfbJNQA8m9,11000000,823415
MDoEC4J8ViYRpKLDL3PfsuiGm9dQ7mZdVL,21000000,822360
M9nnfHhUnyAGiGsKyF2ScFu1rJAgKr5d6E,22000000,822389
MUVtAaemGzvdRC4gaCkNeNFbEitByyretB,62100000,821936
MBaPXq2Vw162bddgkKVKsx7jpFTWPsuSsq,7546400000000,1752540
MC87H6xJjYEQ8XcL5enpQwpPHYQwGYEHc7,500000000,81877
MRgybQzGGJm2CBUG3dv9DGf19K7WjevsSP,32200000,843555
MKdJ8rvhk4BudWofpt7zfNxpqiaRk28puU,22100000,710968
MDbyZjcmAksXvGLXR93mJLjVXF2jgtEMve,1000000,12198
MGJmNUaT6wiXhNJnT7pBUu5eL85xk3uQGF,8667444,78067
MR5EaqTAD6TtJ8CmoAGQBsdgtFDaFdntyE,21000000,822359
MTVEU92pR1BZbWGVRHFH8ApMhsjpioLeee,51200000,822475
M8JguTqdC2WjdeLKa1kitG3QtrcP67NgSQ,41200000,853502
M973vumUArExsL1YsxGc9UTD5oyUBUETpH,4166619,1570364
M9PLmNft1S3hZk2dAKSY2oJsTRvvPa52QJ,1000000,841064
MJtNfUzFpfEJwcpcEcCQzj2qeK21w8ZRqX,41200000,758476
MNe1kAoNYaeFKQE4kRaz56uDuuS6q3XJTL,8750000,1383254
M8kLiPwEnDchcuVPWeWUBH9Z4HVneZkBLf,32000000,852396
MHmGqCEY5BkqvpZc67KdVoF66niSEA8BGq,2000000,843088
M9xN2uNvQVpFYQU38vPMGTgeG33YohNtUk,42000000,808682
MPiTmVQEByByEwNdaUWAEj3rpiixMyUEvB,44000000,823557
M8QWpj86MQFKV9YEorgusDEb3R7e7yg5NZ,52100000,822425
MFXpRVDwro7LiB4j1h715bupX67pVYPiS3,33100000,767495
M9PF7tpHpu3kvsmBPRd5KVA5FdwH3465MX,31100000,872296
MMmLvfgXkZa7j5Mhu9WfS8hFnMyvVbuXJd,31000000,841064
MBqTzLZJzzA1xYMu4iUB2n61g6eNg9XEGP,10000000,369424
MPL5Jr4bLEAJ9gxx4yZ9cj7TrqRNXraMrt,41300000,821902
MDuxmKe72czJ5V6wEmbfk7C7UVyGKVgZWg,21100000,821902
MFjMyF7XYAGAgSgUismbUdJdFbZcx73Toj,1000421,131546
MSbdXx321TGG2CkaqG3oUKangL9mxBjQtS,53100000,766492
MLqDVUxiyhuDwXDhrmdZbHqDno9EQcuVyX,53100000,803883
MDFCSkvPviFyqMdVqTXZPgiWfxwvNZvSvD,32000000,835548
MLGk738KheEvhZDrhztPw5BLosjHYbtjrg,22000000,842979
MMmPwSHjXosVyUkhqDv1p1sHUvudfpJCuk,2000000,835740
MWmF1LFpL57eA5M7741C8aBoxjxCmjQ111,62000000,777772
MEZWuGHb2hiJR2WuFnqbLo1YiX5kx3W2yP,143100000,821898
MKL99ynrYK3hyBAHn1tFYhpSj8YnmryfgX,1848561663,1799286
MErXG1aDtNiFWvgUvV9KrXJMzgeNLmYiNs,62100000,751459
MULgW8U5VPN5NivrfyL2PtNfuWshnugvEp,200000,865256
MMAgLyHP4R5L2Wk88PYFYF7UCwufMUvT5u,12100000,863018
MBDSK1dmWdze2yTWXa1ouVULZYW6VbH5e4,41000000,797711
MD43ySmNETzkAFQvEeTXEYA1HEij4y9Apw,32100000,822473
MACuJZdH7QFqMcXbZGbdJRjBqE9v3PDdmm,2000000,843052
MC77bAgFhyPQtKHYCornAz8KUVQYuFKHu7,30000000,822976
MEWhxFQPsNMGwU6WDjU1xc55HPG9DUmjWv,33200000,784848
MNocpCBTyWf47FHSgKQNvcAkYC5SJ2Phnn,32300000,841954
MDH8qEUwESpfRQMxFLkpiTvXHJwG3aAu31,399530200,1555446
MNDxByT7jju7YRiqPmQQ8t6ZCDSUuAU9TZ,42200000,764892
MWbqkQtgSbWLKXEV3LeScZmSMoVqjuBgq7,1000000,841064
MVPL8cRUfPqs7fW4AbMWf52nkjBtPPzbV4,21000000,827621
MCUM73gSfsR1XWq2QdFHvYjpcoCyvN3dkm,22100000,775333
MK9R4Jhw7h7C94jpgbMpZtwEw7Ej7xZ9tr,3100000,845042
MPABwnybWfYMeF6M8ceGcTgcDNF91YtYk5,127554180000,1647171
MM6F7gvpRamzMpkosSuDhrbChsJBNrJHVw,1292060594239,348824
MS1LseSHwa2V5XsNtwfeAcDu4CfgRjVeJb,1000000,12019
MJ82xsVtscJkqdZ3yWk8jxsSVmUkAqdnKV,62200000,755999
MTiwdBmLuDUE6xiFsxAiWDVLjBLxUFxoz5,1002279,963560
ME2GA6CdexJLkBhD8Ur6TFZVZ958Gs8siv,1000000,843052
M8PCawP1xkc7EKcGkpVP5FSP1XZkbYqSCL,1000000,837120
MTxPJwWT8Wgknosn5RHJggyyRb7xrmK1jy,21300000,823008
MEruKvbGypt4XhqkSrUBEmLMcu4Lbp7zFm,1000000,851575
MRkWdZuFYXJHb9aE26SKa8N3rysSkpSCFM,33300000,755367
MBSeaXwRNrbgXCStnBcnpd4BUz1uFL1ado,1000000,844257
MLV7BketaXDzdtg6ma34agZDKHi6AKBEnu,32000000,823003
MVdPsaZk5iWgw3eqLWrDRuYFeKUA5nUZjP,1000000,11022
MSNQtsm6LdSnUUwSSQa3xzpKNcKj9jSRvm,5000700000,110262
MRWZybzC9R8n2wm3yF3BcneXWZk7aqvECE,62400000,750226
MPNczeE41PdpdyL7Da4kz66unhGjYm9opV,63100000,822490
MQR53G3T7JmSWpsy3gKkVCZPpCSzG8JPZu,4716312,1753864
MDymhUxF5mz9PPEi6qqmL3xBoDNeNGi47h,100000000,87037
MUdn1mSrKtXJchnC7Wstgx4Jr9j3PpT3yo,1100000,11289
MBj552T82yUhepZchCt7X9ss12U42DKoyy,5864295100,1657457
MDtxMFcDRVEiXwP2EajKSMBu8KfMUzABRv,1000000,838077
MX6MGdgrEobpRzxwtpTfeddsMm2fNo4bV9,41000000,809224
MMco9fgcqSto6G1zJtvzoJRUkphRUuU8uR,22200000,823358
MM9qmqJEMcipTjsztyhPWPsiteLoaf8RHv,3402630073762,130538
M8nSUPy8FpdQMHwhN4ohMkaA3fRnrnQR7v,33000000,862195
MJGQZhuesKekugKnbF9KNm2V3vk7hE9EzX,1000000,841424
M9NdRn5KjmdRVyJhaPXCWtcWGrp4yBZp5b,33100000,793297
M8sEq9eNzA2NMJWGaGKdr4u53M7eQCN64r,42000000,859626
MPLHR1r4JZVR6tp7dhwyudt55bT45PBJHG,21000000,822368
MXCpTZ488Q1eQqmrhc7ya8hyC8Sah84d4m,1010000,347528
MBcxxzhYkoR1eXRqBwQcZznJsDYzEQSYdg,300000,862864
MJbN4qcLCuiiy2mm6WShQugZ1ArvKRBEtV,32000000,847763
MVuQXywdRfi8LmoiDmr5bFjVLrrQMq1qwJ,1234900,1548946
MUnQHxRrwUbGAFKDFLkquBUb7QR2FsrUxe,34100000,876970
MN9qWNYnFXXiF9ZoQwF8VN3i7bP96CB4yr,62100000,821902
MHn1xi7wiPyDfB7PYPw4MhzyYyr7qqAFh9,26017660000,1659602
MGvGeMd8paGwjN1SuSYkL87VDBiGRe9wyi,1000000,11149
MAUgxK7ZSGzVT39GRb7z2RLYPMWAAkbNvX,2000000,836112
MWbSRVWFc6REy8LnZrJTxRFGkaSMJcB1iw,32100000,822473
MBAGLnVT3uYVUGXg1ho86sr5RDJrWxbUZ9,11100000,897671
MRCrjrvsJz2SMbsvrGSb6HzW8fXtCRbyM7,42300000,847763
MBQb5ghTt1egesoNK81Ro7oaBQ4CcQ4p2e,200000,827699
MBpwHVLeKPVUP1nkgN19CHL8AtY2AtaKXK,73000000,820792
MJcVjhyWHZmHoR51jqhn2jfPu2r3RGFeaC,1000000,837504
MNN2oXWr3SFjzLuhkV762De3fgca2QDDKn,1094900,1465675
